Name,RH57,RH1,RH58,RH27,RH24,RH54,RH56,RH2,RH40,RH41,RH9,RH30,RH25,RH55,RH12,RH32,RH43,RH16,RH50,RH18,RH51,RH37,RH42,RH64,RH49,RH20,RH33,RH46,T47be,T22,T34,T97be,T87be,T67be,T35,T95be,T63be,T55be,T81be,T89be,T68be,T86be,T41,T62be,T69be,T44be,T49be,T82be,T21,T93be,T46be,T73be,T36,T4,T14,T88be,T66be
trans_Cinnamate,,,,,,,,318.0148349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9166004,,,,,,,,,,,,,
Cortisone,13057.95098,,5324.420774,8707.372766,59075.71066,,,3493.006301,,9882.18044,17427.25895,11309.84857,,13637.73882,40738.63188,,,,24829.23128,11636.78774,,25340.52328,,8303.532159,,8236.965316,22112.61878,8862.822829,,11169.33287,,38261.04772,,,,18135.82181,,7458.42852,6850.114432,,14818.48008,,,,,,,10915.15914,,8960.858868,,,8572.761234,3785.094328,,6751.989812,5109.486076
3_Phenylbutyric_acid,,,21271.31395,,,,,18312.13436,8516.979361,,23896.53968,,23778.21672,,,,,,,,,,,,,,,,25908.48597,49147.18205,,38968.20019,,,,,,,,,,,,,,,,,,37719.18183,,,38708.21951,,,,
Benzenebutanoic_acid,,,,,,,,,109.8136678,,1958.844786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.651065,,,
Cortisol,,,,,,,,,24303.63321,,,70607.16856,,,5539.696869,,,,41571.64874,,,,32350.07057,,,,,,,,,,,31623.52313,,,,37453.37851,,,31913.86853,,59494.10877,,,29191.67744,,,,,,,,,,,
3_Methylindole,,8673.250194,,5466.031838,,,,,,,,,545.5828875,,431.080453,1966.516014,595.1786224,,,,,,548.2446971,,,,,,,744.2598536,57108.95849,,6594.442999,12644.53277,,2347.697844,,,,35068.8141,,23398.10783,,,8906.526953,1034.65557,11596.08419,,3698.373031,1573.095268,23462.97209,,,45878.99718,657.770376,,
10_Hydroxydecanoate,200.7579676,,,,,,,,46.88355723,168.4838935,112.9644188,,,135.6323706,,,,,152.6681675,,,,,152.6245206,,,,,,220.6877693,,,207.5944028,,,,,,187.0969577,,,61.02973586,,,,146.9581856,254.6800283,,,,,148.1368275,,,,,123.2621954
Tauro_alpha_muricholic_acid_alpha_TMCA,313.1084949,,370.6598275,120.8370187,312.0182119,,580.6595621,6207.636047,,5145.480891,3769.20129,,,2266.720738,23300.64415,,161.0494181,450.1610925,476.6292512,,128.4773038,71.0810152,,285.6424221,340.9459949,545.5931887,478.1521247,438.0071565,,634.2603969,,1612.147954,,77.49849843,,261.6604713,221.5017108,,27707.01358,,969.0450097,253.4652638,143.3190588,3062.776694,285.8366373,190.7228662,141.8334145,418.9666088,,436.6387339,273.582003,,,121.67587,,3364.932346,7870.084008
Tauro_alpha_muricholic_acid_omega_TMCA,190.6543778,,288.0544042,120.8488607,211.5368986,,429.1870781,4359.78648,,3902.338266,3158.969724,,,1784.51464,20663.15981,119.7965774,121.6804354,387.1580035,368.1377039,,,,,211.4031579,248.3165053,463.3788324,329.294299,323.3477984,,468.595707,,1355.197911,,68.879348,69.93983067,227.6365953,,,20212.02949,,744.9125977,270.7287476,102.4687773,2557.458036,218.1178563,158.6827359,109.8925244,312.2399862,,326.3075929,252.620812,,,118.6203275,,2414.246723,6801.785452
Tauro_beta_muricholic_acid_beta_TMCA,170.9261381,60.61493256,226.5933577,97.93900013,174.4374715,,347.4789295,3872.093486,150.7915244,3080.420843,2507.532848,,151.773397,1498.003158,18591.3325,,96.57758928,309.8104302,308.6290367,,98.36031908,,27.64881436,156.770749,206.4453347,316.3716824,245.1067925,273.7227319,,408.7400659,,1176.193107,,57.55134871,65.60136704,161.9806522,152.6309317,,15276.41512,,303.6202041,208.7441825,69.56723522,1861.237533,166.2410529,127.7537872,94.14567613,241.5930671,,256.6226969,198.8953259,,,100.6987701,,2161.142521,5363.648414
Ethyl_3_indoleacetate,8.907318978,0.693779488,1.840179765,1.404961816,16.72195601,12.47910151,36.12536361,10.53500729,0.60520573,14.37178276,29.41798774,3.443493988,3.685977557,12.22649308,0.406918571,2.379121962,,2.29631163,4.804967011,2.515066704,1.317098343,2.635683423,0.744550903,3.979565515,1.270842215,,3.308339437,5.643149221,3.925585689,4.868679656,4.102366692,31.18688683,4.266216764,3.846833187,15.48849069,13.99938934,,,,0.714149047,11.54125862,0.773267462,5.728719915,13.02545289,4.379476008,17.31548941,2.998549916,31.61595291,0.65539019,4.758492804,1.260546503,1.386102816,1.078177475,0.820073952,5.585892981,1.43658623,0.586585461
Liothyronine,,,,,,,,,1750.513658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.592728,,,,,,,,,,,,,,,
Corticosterone,,14506.043,12662.18795,,19831.4869,,,5963.93769,,8065.596817,,,,7332.719897,,23992.42543,,,10842.57744,13232.04498,,,,,,,14315.87196,,,,,,,12352.76585,,,,16209.69416,11352.32834,,,22335.38897,,,19777.1024,,,,,,,15342.08823,,,,8481.408741,6844.307898
1_Hydroxy_2_naphthoate,1.827894471,0.964364689,0.825528394,1.210576136,2.371728468,1.681917622,2.110046746,0.678491905,0.564867693,1.513084956,0.576909483,0.860893149,0.462324612,1.636746396,0.65661304,2.061507131,2.001345465,,1.57242398,,,,1.312919661,1.49697247,1.223761969,0.112868685,0.128959292,0.339441581,1.179023864,1.601337822,5.443512559,2.990171969,0.76609784,1.022430115,,2.446344816,,1.705848301,1.389601996,1.108402416,1.519310897,0.626566929,2.15758502,1.245074494,1.734335517,1.489616222,0.393859169,2.422952189,0.401633045,1.632210247,1.884350036,0.99444381,1.301369051,0.412732188,0.646104344,1.618707674,0.801086978
Cortexolone,,171.3732897,127.0642647,,,,,102.3292081,,116.4272181,,,323.082924,,,,,,,,,,,180.3615396,,,233.708528,,,240.8437828,584.6306285,,,,2529.877595,,,,130.1313012,,,,,,,,598.5224293,,,,,,,,,129.780549,
Taurohyodeoxycholic_acid,3220.886089,494.0595109,3164.332105,1757.283186,5872.867872,7786.39486,4446.739505,14468.30611,1582.093125,5046.286969,7477.942011,6046.586093,4250.18988,2191.87719,277620.7479,319.2695206,512.6045461,570.3550562,4409.252859,,194.4722068,152.9151865,411.7492707,1424.311891,149137.7779,589.9874935,2338.613084,928.1573558,494.1025566,25771.69424,,17467.63982,425.1318725,944.4802577,95.66120051,2492.205341,102.2618799,680.2211276,13270.14247,264.278417,5769.187777,776.4173483,,13120.89994,5185.984484,577.1858719,211.2301652,9575.115516,710.3250205,3684.717251,431.1912272,1763.668528,6350.482532,790.4575043,1422.427574,28906.69882,8256.879728
Ursocholic_acid_UCA,6658.279006,,87373.71885,,7538.631797,5953.425255,2143.243012,96961.86466,,198143.9343,54669.4046,8767.022341,8248.213334,205376.4709,5794.401272,,239443.0129,311.5671383,43652.32771,,,,656.8797457,23365.68613,1522.635941,259.3067276,2162.921917,796.7762521,,40154.64898,250.3806532,3935.727328,2008.384172,,,10502.323,306.2530876,,198150.5909,3308.553343,16819.62183,3978.332496,1598.992225,88457.11573,2094.238124,128915.1496,,39344.97951,10155.7996,24689.73804,,,3173.817996,,21057.726,159720.8232,157213.305
Glycochenodeoxycholic_acid_GCDCA,9835.617289,1737.493852,10715.02955,8922.980895,55622.73459,156659.6512,42099.00291,17669.20666,14653.68966,6254.807919,8979.301128,11778.27633,6648.301582,28969.01687,256849.0472,3095.568367,2402.7491,2042.554123,20740.54005,60.76917962,2363.690978,2874.072216,3665.923259,4692.267513,863908.7996,759.8798742,137617.6626,2532.072541,3404.112542,640749.0921,392.8080974,5106.546238,1890.277504,21118.45673,233.7005778,12522.73165,326.7690014,1638.374085,33811.91639,5993.418351,3897.29712,5730.834466,6736.957493,23084.10347,101491.9432,1739.892614,2148.408335,58865.99621,5378.799899,12494.61951,1015.562869,13885.85191,11920.63022,9991.907118,6539.028421,3949.588546,12817.18011
Glycoursodeoxycholic_acid_GUDCA,434.2278996,,1395.554946,,1322.40131,1316.305394,669.8696652,,627.5889685,337.0246661,,,,1599.053336,20328.26567,,,,602.4118587,39.10641926,,,,277.9486921,60425.63814,,1226.315488,,,4841.461885,214.0061072,,,649.514377,80.6034839,384.981043,59.17911573,,3719.150277,,239.4423937,,,713.0870589,1707.853882,241.4030801,,709.4961119,,589.1054082,545.3080025,1342.022624,563.156648,,,554.8036547,2172.63716
7_Dehydrocholic_acid_7_DHCA,2367.701185,2896.251613,32696.80346,2591.067746,17774.22108,8145.452727,2928.354175,99570.59297,5692.370795,109274.349,32660.54227,4054.578146,10719.32835,90027.51522,7684.398632,1391.602164,105911.2054,294.5228829,3589.089188,158.4997608,,,645.8465734,4171.104486,1641.212298,,3344.180622,929.0423135,2681.070174,28262.76638,,4700.104594,1387.610716,2225.547481,,7301.086579,225.6490252,,161089.0712,3338.512999,16327.01339,6905.83608,3014.521125,91779.20065,1508.529818,73517.13929,597.0613832,10187.91425,4873.714576,4621.404369,,,3193.540356,2022.696296,14804.01985,101077.1835,105137.4408
Pregnenolone_sulfate,1708.699292,55.61324773,2665.626065,53.66891842,1175.432481,224.3112316,1564.123591,3707.611967,292.4867404,1444.951006,2445.492917,220.8082929,365.4975848,1541.203584,593.544472,77.59293227,332.4283782,57.22324129,36.9663745,,340.1537622,9.066604617,42.67082106,1153.152494,161.2064251,55.52355646,712.1486546,218.2189316,35.88669589,491.6599014,1.778559813,2340.799033,69.21129669,156.284851,9.173395053,1323.119649,33.56249109,761.4545436,1404.185847,149.9211418,1036.465134,99.12302743,767.3902324,2324.696725,380.5947594,78.997214,93.2684202,193.2943864,233.4172597,3428.398379,52.80828468,362.0885209,148.682067,151.8103788,1480.900034,775.0976724,6152.931864
Beta_Muricholic_acid_beta_MCA,49945.52689,,99338.90215,,177168.6226,25417.12984,43465.86145,287768.9348,,566038.8434,146171.9802,19379.76722,,204480.5219,73852.35674,,233741.802,1438.770423,58952.29327,,7128.35596,1575.235657,,104278.071,38718.01216,1137.33648,28116.37954,,,97475.86263,13142.92668,19580.14024,,7625.286489,792.5415339,34132.38954,1200.130601,,509790.2092,,97818.13948,,6402.189759,312033.0806,,506730.3535,2712.170898,357520.9933,26916.41371,16154.68532,,,13183.81417,,57171.41165,310087.0329,302289.6745
Glycocholic_acid_GCA,866.8773338,178.4457011,3189.472208,1518.353952,9238.915368,6697.123814,8001.253158,3899.743513,6012.852261,2630.103934,2128.26069,1394.056637,1135.717739,19081.55146,307914.107,407.4497006,6695.349851,900.2654817,16021.154,55.93591127,1274.743887,911.9620745,1453.945922,1681.790871,3172.367148,463.7585287,88436.53924,2538.082648,340.0202288,111875.0497,128.478864,837.013772,100.4335087,11561.89636,163.7061553,2011.164679,314.4677101,1027.855508,24695.52408,892.184589,1182.85177,561.5906212,905.0764198,3713.519122,92255.15906,416.6947389,519.5805427,10348.12586,982.6942839,4120.868207,224.7015645,2452.145371,1056.082465,676.8796383,2317.179023,1383.981944,3375.27915
Murideoxycholic_acid,28057.89752,18381.94053,85470.95309,12248.79555,67259.5506,,36063.00586,147138.2768,13908.83843,107131.2358,51781.25897,17070.74801,23862.80511,268331.6626,55932.13289,18536.32774,99610.40117,1883.997651,17464.59573,686.8108231,,1776.945529,4219.031594,9804.293076,43675.58207,,11813.22225,7346.173287,5766.677185,175583.5227,1326.306052,8529.07044,6969.953141,4941.436608,837.7543423,35791.24273,,2435.532649,323419.8819,12196.73798,74780.38508,13477.20232,,197261.8078,6915.029238,111256.0287,12708.85579,40742.06823,,124310.1579,11713.86441,5426.796404,12410.67613,6520.530448,29152.23605,227555.1216,342497.275
Glycolithocholic_acid_3_Sulfate,6965.906618,,2530.131913,1607.900498,2704.939139,13683.94805,9628.141639,6678.805871,5701.781162,3784.887826,9845.610165,,,5104.093984,55250.98952,,553.1426536,231.1461708,598.8248014,153.1011654,82.83315294,226.2819154,732.6759506,1063.493477,56079.3004,738.5456563,1310.9169,2702.340862,,12241.25832,135.4007475,6267.637079,,1526.577232,138.1003505,2267.396325,95.37528353,476.6978643,4178.603938,1825.920187,2113.234638,,1509.085328,41422.69362,2366.931752,1179.860752,433.6541932,10254.75048,,3577.963676,1501.662994,1157.4088,5979.527823,3090.9061,,1769.54201,1801.03398
3_Dehydrocholic_acid_3_DHCA,1865.156335,3074.007394,6107.003603,3858.524316,7890.163239,2265.682597,2207.716586,41378.99474,5976.243477,49860.46064,4625.932413,4054.094716,6824.570069,8054.652494,5342.521732,,18814.04374,,1863.712697,350.9821287,2140.807541,958.9317473,1108.673657,4771.064479,2149.650754,749.3732844,4770.932192,3175.783407,2426.795686,6626.308781,506.0614288,3022.134577,1859.442025,2200.3613,391.3012224,2724.713956,408.3778409,1759.960268,18870.09998,3180.625681,6931.261432,6601.61552,1725.389663,9229.184848,2325.878782,31927.71009,1803.846901,12107.05547,5356.238231,,2372.706505,2173.98845,1973.84532,2384.990944,5890.130039,24711.46939,17767.77334
Taurochenodeoxycholic_acid_TCDCA,5980.433936,755.1585652,5911.155677,2353.283651,19925.57909,35736.91349,17979.15824,22439.10917,4416.862288,9564.926965,18414.58,8879.659223,8043.35209,6562.940234,273331.9294,904.3274282,4333.889466,478.9270366,6033.121457,33.1783744,2222.009308,1006.497708,1371.950126,4381.375609,185535.1921,661.3538153,32083.06487,3404.11053,569.1774609,123039.7628,93.11325224,5894.973242,187.6512621,2879.11139,295.9061101,7725.267485,187.1128078,1636.693039,28355.09566,540.2455569,5720.767028,1432.88302,1891.939367,55649.72429,21532.50941,1041.618253,514.9253444,39284.19537,986.3187404,11231.96714,449.4232866,5001.20671,8954.782803,4562.666598,4773.977815,10528.13304,23093.87181
Chenodeoxycholic_acid_CDCA,305530.978,239100.7468,145576.1056,235970.5945,266152.2026,307607.5447,254105.6479,137242.5105,187474.3414,283326.8717,189730.3329,201119.3675,198843.1208,301168.5578,236435.7019,617766.9881,183141.1519,816735.7091,202893.1018,248409.0476,1276064.915,953969.2277,226527.0464,205120.9159,188403.1831,598557.7189,167573.7414,485615.207,316538.019,266732.5651,726684.332,250176.1574,188055.262,199880.8894,204766.8813,321438.7538,201395.18,422154.976,204080.6021,211092.2401,211944.3905,174401.3535,350641.163,246469.1817,279572.5187,240916.4724,705621.3069,302704.2782,185087.2729,281870.5353,428749.0322,272213.8965,198633.6083,137212.4991,146794.0186,181326.9125,254415.2217
Ursodeoxycholic_acid_UDCA,131895.5493,193130.3262,231359.8137,399698.735,133636.5742,246689.978,77366.93766,216250.6561,198236.8337,105136.8281,211516.2945,253938.8395,445943.8085,247935.8754,278849.4295,143876.3008,84074.60467,58676.77705,79770.90212,32505.52827,162277.8324,42110.45619,58447.3357,67583.22204,207800.4179,33335.25962,8215.048825,62034.57534,104240.8943,487663.3064,94503.94606,254060.7334,153429.0497,284411.8067,16865.61047,415678.4059,17190.98843,120967.406,396035.9514,252768.2392,122920.2974,258279.4446,157733.6979,383553.1758,272938.3534,304170.1515,92693.83629,355147.1669,311909.7461,549309.8345,270788.2926,75163.02862,245843.9306,216539.9875,181035.7828,212418.6818,493683.4925
Beta_Ursodeoxycholic_acid_beta_UDCA,18782.7601,47985.06035,77627.40625,52921.8809,36095.15028,32842.69193,20294.40077,196016.0292,,87913.11468,60450.30296,9652.572443,123589.8499,217088.2273,90919.14223,36961.2489,75226.32396,,11588.41107,6182.144503,,,2976.050445,6289.06508,34838.99672,,7461.304508,12508.13809,68820.77824,157362.0689,1764.456652,6525.650069,33754.63339,56548.89582,,18450.48847,,14078.36123,360018.1836,,43353.30845,89449.74264,21847.53557,200814.9384,,85303.09776,18976.6065,25255.49827,58327.43625,108606.8844,,26426.3463,13781.1097,76675.37099,24381.08768,184201.7544,403659.0878
Hyocholic_acid_HCA,15894.13435,84653.14969,34927.71143,52462.79815,273763.3371,27478.42552,17945.23832,83560.00272,,53787.22738,103678.8461,41050.59036,132533.4152,,16650.7232,39052.57369,13939.56931,12020.32735,5432.573332,,42448.78245,,12028.39808,11501.28621,31933.96795,,,16234.69079,45576.0107,,13066.39743,25705.8505,25400.41287,,7939.475048,45994.46282,12857.03951,12965.3074,98168.21465,71096.26285,11108.43001,,14448.29489,59469.04351,34573.56768,43938.97805,7671.670892,,89803.96836,27245.00288,,41554.46706,,,33997.89195,27030.51086,93621.58932
7_Ketolithocholic_acid_7_KLCA,341.3605112,9109.15422,24503.70058,68022.34043,10165.58302,11150.60549,439.2171488,18091.74547,10660.64345,5893.670481,11348.1253,14025.61444,10303.18109,2393.684433,12974.55912,12532.83259,22903.84353,4796.752073,8945.448464,11992.95111,1877.527792,1708.331821,7482.046076,1676.173812,8134.889206,3067.459314,,2641.2192,1662.683153,24132.44958,14210.643,9555.391631,24828.16198,20978.81454,1822.001538,3817.64145,936.4476333,1972.4809,31927.21409,52798.46936,4967.302232,35279.79519,18676.51676,21325.17751,8474.786418,9420.649067,4866.012709,4951.441425,40606.5265,9347.377503,47245.9815,2421.75939,13667.97175,10993.32191,22744.03227,10233.71009,9142.213537
Taurodeoxycholic_acid_TDCA,4015.210259,575.8287206,3861.5121,1649.324986,13873.53668,22060.08801,11052.4941,12860.76755,2797.744543,6956.683963,12063.99166,6235.032901,5153.82785,5312.401707,179923.4154,968.7706858,2220.673655,339.7065134,3215.879888,65.43377254,1361.903641,678.9784826,948.3409492,3312.254668,129892.2665,381.4871052,19644.48608,2112.149885,872.0502984,72236.42812,88.62803536,4515.034023,2891.084028,2542.78678,196.4830924,4478.538012,126.2549609,1876.087992,21271.76634,396.215112,3472.559636,732.8325276,1106.788365,38153.23608,12965.14506,766.5514338,1343.877815,25373.8872,1785.775175,7210.534658,810.5341338,3086.950164,5659.865624,2855.534176,3019.652884,6901.335712,13477.82096
Beta_Hyodeoxycholic_acid_beta_HDCA,189497.4984,150317.2287,126947.8831,181167.3431,123609.9904,183509.0478,137628.7302,93730.86336,124271.2107,97043.6656,90816.65563,172851.0589,206445.998,118357.1718,112541.7416,172091.2334,55605.35632,57574.5884,78568.75416,17180.56018,110434.2729,151846.5964,126289.6754,64764.10287,145807.6234,24667.52027,19492.03859,118230.2753,174009.1783,208668.0353,263907.5446,200266.9289,120530.1868,170341.3788,21249.99464,268453.1413,22749.29866,151466.4852,166844.7775,153457.1573,111581.4019,143967.924,280938.587,158619.2964,217280.9686,184694.6648,274440.1026,143145.0825,179160.0575,280147.0728,117825.3539,77467.28794,150048.5716,129837.9886,111094.2816,89259.42528,233520.4148
Glycohyodeoxycholic_acid,333.9804158,60.35057626,1117.179003,149.9295665,1312.433664,979.3185222,462.8482787,342.5807339,392.4498577,215.1473252,69.2313046,245.1325087,169.9423294,1372.658799,22767.50715,21.52185789,52.32324587,60.90365131,579.5289959,,55.44747863,32.81862114,72.91613316,176.05727,106219.4689,19.13586846,1308.859344,71.71702527,83.83613056,4234.902213,26.03502428,132.8767442,93.73147237,436.594698,11.6325674,152.0893187,37.35698533,24.33497542,3225.888121,157.6293947,140.1141186,259.0957207,180.2867715,503.1880322,1617.355904,138.9781995,50.3027625,583.7556409,509.2356004,394.8027393,100.9474811,1038.45157,339.5407551,120.2286974,126.5776819,512.0026737,1966.84429
Undecylenic_acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.47428,,,,,,,,,,,,,,,,,,,,
Omega_muricholic_acid_omega_MCA,42766.72757,11755.91253,161537.0635,28937.33133,153981.829,37078.4661,40688.40483,1557428.931,,1658086.455,342992.7447,34641.27534,55790.95346,332569.0779,207093.1638,11335.56264,355196.9132,10836.69685,91565.74652,,22498.12654,5038.162527,5351.275678,128266.4238,35222.40465,7029.362426,41974.84856,3563.770291,16607.22467,196607.4913,26383.24516,24978.89655,9156.250263,14541.74643,,36176.3116,9124.212343,7961.506208,2184060.456,24912.22168,122259.3904,29743.44658,10788.78662,759782.2878,11988.17512,1304558.675,6424.819307,521635.9834,49764.45866,28626.08708,9300.978205,,14565.11295,12592.57575,73622.1054,620982.4826,1016079.033
Cholic_acid_CA,7898.164979,2714.946004,30317.85284,2534.931667,84976.1365,32484.11268,56955.65258,102202.5848,1629.269066,140594.9406,88331.12508,6578.760479,3500.236701,128133.4242,113255.9159,1088.717745,81519.59087,1590.989915,38257.31135,310.1631315,1008.77501,7478.931592,3182.023231,83401.13082,1922.227327,3163.341246,82818.14615,4803.404118,1252.301728,102990.7535,1317.436378,2551.010324,902.027122,14809.26375,877.2160329,20981.16225,6472.315209,1439.93511,142042.3057,1150.176936,61054.61341,12483.20254,933.0533756,106966.9317,6539.671577,98028.00391,2864.485663,130518.2385,2007.957434,12310.36869,273.0465204,2364.504428,14766.21154,1277.271949,27560.19412,88236.57897,105315.5752
Glycodeoxycholic_acid_GDCA,2818.986362,552.6981877,3800.322534,3595.802517,17424.1258,57812.19406,13814.64592,5516.811344,5367.673995,2454.234912,2105.958902,3645.256631,1841.734457,10611.38412,96161.7683,732.7783734,642.4441302,539.3008817,6686.081993,37.27624277,2468.821866,1190.103531,901.4913946,1084.546427,333799.1953,207.7582005,51806.73924,865.3993549,935.3917215,163477.524,170.2833794,1558.849476,529.1518445,7096.822763,110.5217759,3973.314976,135.3212386,509.4602513,12875.9827,2154.392185,1215.066861,1715.886671,1796.960094,9236.362512,41102.86497,674.2115422,632.9402519,19819.3384,2007.565153,4184.062228,372.39933,5735.155692,4582.228605,2969.902566,2056.917266,1451.466904,4616.615725
Undecanoic_acid,,,,,,,,4532.356588,8273.393631,,3549.712152,1281.344237,5270.640915,1245.30894,,,,,,,,,,1845.41126,910.6485374,,17255.77661,585.0144511,,,,,,,,,,,1290.78842,,,,,,,1069.902048,,,,1596.789485,877.2768617,2594.119323,,,13580.99347,,107179.0341
Taurolithocholic_acid_TLCA,36.24034494,37.80209197,65.15145764,171.4714447,235.864793,381.5043441,86.90418986,82.4913576,140.441424,311.4812756,916.1905681,300.5369676,91.71786648,162.4656006,16778.73499,508.2766513,220.9929031,92.37201289,110.8680659,78.93831337,33.36231015,123.765391,72.51869636,42.07832365,1735.018711,104.5852308,52.54230732,71.87649279,36.63259761,968.6913011,46.22025015,145.5730737,99.14052679,95.37484439,55.09252158,139.2781551,17.82176032,90.54903044,488.3858148,127.0054049,200.1175791,83.68501757,190.3498735,1784.197248,65.65267794,179.8447519,26.80325753,141.3980671,140.601605,127.3550512,48.8459567,44.47134067,518.9831635,148.0481199,85.73460864,192.2395108,50.01170197
Nordeoxycholic_acid_NorDCA,31.02759055,47.62408058,94.10085579,199.9304833,,56.85264064,54.5275932,72.2883315,103.1217632,72.99402666,,66.13149901,134.3947141,,81.64528758,100.5430835,28.24460736,51.90146076,59.62804813,31.90453514,75.42602114,35.17113438,29.56525184,79.73414076,28.13183498,47.21355437,4752.686862,56.34991932,85.0136346,,110.117793,,63.01462841,43.57880421,29.46213601,103.4308805,519.0051677,95.31539903,49.04467344,61.46473699,,,116.4330896,43.0685284,103.0963329,83.96013828,493.9518722,105.3984146,,114.6421394,594.504111,47.9056507,62.72661717,170.0406702,,69.76033647,
Apocholic_acid,8111.949624,28964.73512,33863.97095,45123.54812,15159.03745,5861.955838,2167.951133,3715.145174,24057.95577,11033.34676,1463.416927,25593.04788,26916.03349,3215.776943,4320.707508,13388.72942,29769.56768,6440.845582,11266.44051,2424.230414,4814.990369,2589.712204,9337.113581,11105.75683,12802.21362,2569.88406,2679.300339,7273.643115,8704.267266,20210.77689,13549.22615,28719.59705,17934.4801,26060.58356,1443.895105,14788.59099,2060.16017,16395.71508,848.8604556,13672.032,14375.2143,37904.7665,43139.43542,9472.724497,29884.90946,21094.91206,28306.90184,12107.86318,42672.6588,29569.08767,108173.9728,15772.04732,10553.19129,14130.83704,47344.68672,6514.410399,19433.01188
Glycolithocholic_acid_GLCA,342.1513566,772.8172238,650.6334876,746.2380784,677.9635232,241.8209928,357.3472546,9.079046418,711.8363629,57.92282693,169.0576819,326.6434267,663.9979279,251.6193771,1003.449063,43.1893121,27.85967866,28.70322614,14.0760782,,28.2136433,10.62600898,98.46062309,164.225513,9325.107759,15.25378927,239.5671561,83.83392188,942.4377672,1361.717658,38.03172362,147.5672621,368.014671,333.9105089,,424.1849002,11.91062358,1153.746619,,3495.08387,187.6853158,2764.918118,518.6455383,1060.258973,383.7160683,27.46146744,76.93221718,325.5793912,718.0699463,771.8317266,561.5232092,1226.750403,165.5724131,1242.556809,98.47908374,28.34481336,753.5120374
Deoxycholic_acid_DCA,137405.314,99438.41765,110084.4499,126674.8783,150240.3665,145530.0441,108198.8821,49777.41773,103757.6329,105876.6593,74959.46981,113881.6578,98760.40118,118887.146,101141.7802,141061.301,85635.31199,78866.84641,84012.64923,31536.00173,118767.9246,159062.4044,81596.84333,100834.1611,83400.81947,53601.36152,87462.66418,118429.8738,130260.0353,109698.8459,217510.0577,109880.8999,105867.1156,92849.81381,26338.55802,170811.3241,23467.99282,147081.1592,72781.92907,106565.5693,105281.0117,94057.34629,145117.9829,99834.06276,140753.1545,96741.80139,209190.6464,131660.545,93864.04716,155809.3745,126010.6679,92965.61634,97675.28512,64819.97182,70136.31945,88948.83652,94567.96992
